"seqnames" "start" "end" "width" "strand"
"8704" "chr10" 10462350 10784436 322087 "*"
"8705" "chr10" 10794981 10798396 3416 "*"
"8706" "chr10" 11336676 11453945 117270 "*"
"8707" "chr10" 11611755 11742365 130611 "*"
"8708" "chr10" 11764071 11823338 59268 "*"
"8709" "chr10" 11894701 11920021 25321 "*"
"8710" "chr10" 12043171 12068971 25801 "*"
"8711" "chr10" 12123226 12129636 6411 "*"
"8712" "chr10" 12250590 12349481 98892 "*"
"8713" "chr10" 12835546 12896624 61079 "*"
"8714" "chr10" 13138309 13161553 23245 "*"
"8715" "chr10" 13211105 13221766 10662 "*"
"8716" "chr10" 13234335 13277795 43461 "*"
"8717" "chr10" 13302413 13317423 15011 "*"
"8718" "chr10" 13348299 13438483 90185 "*"
"8719" "chr10" 13528975 13586926 57952 "*"
"8720" "chr10" 14462143 14518556 56414 "*"
"8721" "chr10" 14774898 14819249 44352 "*"
"8722" "chr10" 14871742 14878819 7078 "*"
"8723" "chr10" 14954433 14959438 5006 "*"
"8724" "chr10" 14988051 15015369 27319 "*"
"8725" "chr10" 15021864 15032226 10363 "*"
"8726" "chr10" 15073853 15077522 3670 "*"
"8727" "chr10" 15088777 15095384 6608 "*"
"8728" "chr10" 15168694 15211642 42949 "*"
"8729" "chr10" 15371063 15513948 142886 "*"
"8730" "chr10" 15720126 15778169 58044 "*"
"8731" "chr10" 15860521 16436942 576422 "*"
"8732" "chr10" 16522006 16590610 68605 "*"
"8733" "chr10" 16817529 16823965 6437 "*"
"8734" "chr10" 17129818 17142253 12436 "*"
"8735" "chr10" 17202055 17214238 12184 "*"
"8736" "chr10" 17237594 17318382 80789 "*"
"8737" "chr10" 17454331 17589031 134701 "*"
"8738" "chr10" 17617378 17641283 23906 "*"
"8739" "chr10" 17643879 17644124 246 "*"
"8740" "chr10" 17715915 17752251 36337 "*"
"8741" "chr10" 17800869 17809343 8475 "*"
"8742" "chr10" 17911171 17951838 40668 "*"
"8743" "chr10" 18043293 18140676 97384 "*"
"8744" "chr10" 18543558 18545560 2003 "*"
"8745" "chr10" 18659286 18659404 119 "*"
"8746" "chr10" 18681640 19048770 367131 "*"
"8747" "chr10" 19790402 19816238 25837 "*"
"8748" "chr10" 20289857 20551969 262113 "*"
"8749" "chr10" 20552047 20779972 227926 "*"
"8750" "chr10" 21175049 21340232 165184 "*"
"8751" "chr10" 21372951 21492657 119707 "*"
"8752" "chr10" 21497263 21513477 16215 "*"
"8753" "chr10" 21743631 21756536 12906 "*"
"8754" "chr10" 22003770 22208813 205044 "*"
"8755" "chr10" 22210022 22252071 42050 "*"
"8756" "chr10" 22258549 22315973 57425 "*"
"8757" "chr10" 22331485 22345444 13960 "*"
"8758" "chr10" 22454225 22534848 80624 "*"
"8759" "chr10" 22714556 22928023 213468 "*"
"8760" "chr10" 23038524 23095505 56982 "*"
"8761" "chr10" 23122014 23192326 70313 "*"
"8762" "chr10" 23194253 23201915 7663 "*"
"8763" "chr10" 23345182 23439457 94276 "*"
"8764" "chr10" 23442391 23694745 252355 "*"
"8765" "chr10" 24547849 24583608 35760 "*"
"8766" "chr10" 24723669 24848606 124938 "*"
"8767" "chr10" 25602227 25651711 49485 "*"
"8768" "chr10" 25732936 25924447 191512 "*"
"8769" "chr10" 25933711 25934070 360 "*"
"8770" "chr10" 26212537 26216306 3770 "*"
"8771" "chr10" 26304559 26438202 133644 "*"
"8772" "chr10" 26567804 26577675 9872 "*"
"8773" "chr10" 26622339 26647985 25647 "*"
"8774" "chr10" 26653455 26697658 44204 "*"
"8775" "chr10" 26861088 26931205 70118 "*"
"8776" "chr10" 26944419 26991913 47495 "*"
"8777" "chr10" 27100499 27110111 9613 "*"
"8778" "chr10" 27186925 27195213 8289 "*"
"8779" "chr10" 27242131 27246349 4219 "*"
"8780" "chr10" 27251794 27258761 6968 "*"
"8781" "chr10" 27288825 27504173 215349 "*"
"8782" "chr10" 27542238 27672874 130637 "*"
"8783" "chr10" 27767795 27812163 44369 "*"
"8784" "chr10" 27999049 28050992 51944 "*"
"8785" "chr10" 28334487 28433007 98521 "*"
"8786" "chr10" 28495814 28522651 26838 "*"
"8787" "chr10" 28623113 28677341 54229 "*"
"8788" "chr10" 28682940 28743505 60566 "*"
"8789" "chr10" 28941911 29289060 347150 "*"
"8790" "chr10" 29318329 29409401 91073 "*"
"8791" "chr10" 29736782 30012799 276018 "*"
"8792" "chr10" 30115495 30309800 194306 "*"
"8793" "chr10" 30374449 30433936 59488 "*"
"8794" "chr10" 30461834 30611778 149945 "*"
"8795" "chr10" 30629763 30655650 25888 "*"
"8796" "chr10" 30717267 30723250 5984 "*"
"8797" "chr10" 30723741 30820206 96466 "*"
"8798" "chr10" 31031938 31187882 155945 "*"
"8799" "chr10" 31529815 31805403 275589 "*"
"8800" "chr10" 31928877 32009009 80133 "*"
"8801" "chr10" 32056432 32267750 211319 "*"
"8802" "chr10" 32378799 32446139 67341 "*"
"8803" "chr10" 32882875 32900318 17444 "*"
"8804" "chr10" 33005793 33177491 171699 "*"
"8805" "chr10" 33336263 33759712 423450 "*"
"8806" "chr10" 33772659 34109559 336901 "*"
"8807" "chr10" 34815326 34815766 441 "*"
"8808" "chr10" 34816387 35008550 192164 "*"
"8809" "chr10" 35090643 35126790 36148 "*"
"8810" "chr10" 35212959 35247024 34066 "*"
"8811" "chr10" 35572670 35605409 32740 "*"
"8812" "chr10" 35608936 35638248 29313 "*"
"8813" "chr10" 35642279 35778301 136023 "*"
"8814" "chr10" 35800921 37125787 1324867 "*"
"8815" "chr10" 37384112 37601439 217328 "*"
"8816" "chr10" 37602975 37775370 172396 "*"
"8817" "chr10" 37858107 37949571 91465 "*"
"8818" "chr10" 37976634 38010649 34016 "*"
"8819" "chr10" 38065089 38094333 29245 "*"
"8820" "chr10" 38378506 38383068 4563 "*"
"8821" "chr10" 38402917 38403188 272 "*"
"8822" "chr10" 38452154 38696423 244270 "*"
"8823" "chr10" 38697903 42331865 3633963 "*"
"8824" "chr10" 42367975 42408167 40193 "*"
"8825" "chr10" 42475350 42475542 193 "*"
"8826" "chr10" 42495337 42513509 18173 "*"
"8827" "chr10" 42552823 42574184 21362 "*"
"8828" "chr10" 42638569 42674196 35628 "*"
"8829" "chr10" 42691724 42751177 59454 "*"
"8830" "chr10" 42754298 42782800 28503 "*"
"8831" "chr10" 42834938 42871520 36583 "*"
"8832" "chr10" 42874061 42979016 104956 "*"
"8833" "chr10" 42981508 42997562 16055 "*"
"8834" "chr10" 42997682 43077026 79345 "*"
"8835" "chr10" 43130352 43138485 8134 "*"
"8836" "chr10" 43185309 43194534 9226 "*"
"8837" "chr10" 43266920 43371641 104722 "*"
"8838" "chr10" 43376336 43385616 9281 "*"
"8839" "chr10" 43409167 43417248 8082 "*"
"8840" "chr10" 43417439 43436840 19402 "*"
"8841" "chr10" 43483180 43556343 73164 "*"
"8842" "chr10" 43574619 43606406 31788 "*"
"8843" "chr10" 43617904 43628816 10913 "*"
"8844" "chr10" 43674704 43777561 102858 "*"
"8845" "chr10" 43778826 43789248 10423 "*"
"8846" "chr10" 43790388 43845260 54873 "*"
"8847" "chr10" 43895434 43912443 17010 "*"
"8848" "chr10" 43944467 44292568 348102 "*"
"8849" "chr10" 44294650 44370164 75515 "*"
"8850" "chr10" 44386494 44811023 424530 "*"
"8851" "chr10" 44995892 44997697 1806 "*"
"8852" "chr10" 45005327 45016079 10753 "*"
"8853" "chr10" 45176926 45615500 438575 "*"
"8854" "chr10" 45672781 45727199 54419 "*"
"8855" "chr10" 45792962 45815427 22466 "*"
"8856" "chr10" 45817325 45825593 8269 "*"
"8857" "chr10" 45853876 45854092 217 "*"
"8858" "chr10" 45972155 45972448 294 "*"
"8859" "chr10" 46003735 46005087 1353 "*"
"8860" "chr10" 46030715 46033306 2592 "*"
"8861" "chr10" 46046270 46109620 63351 "*"
"8862" "chr10" 46131359 46233884 102526 "*"
"8863" "chr10" 46273558 46286344 12787 "*"
"8864" "chr10" 46330208 46369112 38905 "*"
"8865" "chr10" 46537865 46549043 11179 "*"
"8866" "chr10" 46555531 46582781 27251 "*"
"8867" "chr10" 46598146 46610473 12328 "*"
"8868" "chr10" 46652026 46759018 106993 "*"
"8869" "chr10" 46811990 46870857 58868 "*"
"8870" "chr10" 46894563 46911395 16833 "*"
"8871" "chr10" 47002489 47300385 297897 "*"
"8872" "chr10" 47313548 47322489 8942 "*"
"8873" "chr10" 47326271 47348370 22100 "*"
"8874" "chr10" 47357876 47365495 7620 "*"
"8875" "chr10" 47384274 47460161 75888 "*"
"8876" "chr10" 47484159 47487218 3060 "*"
"8877" "chr10" 47491694 47501853 10160 "*"
"8878" "chr10" 47553515 47581210 27696 "*"
"8879" "chr10" 47582322 47689706 107385 "*"
"8880" "chr10" 47730437 47995354 264918 "*"
"8881" "chr10" 47999792 48009872 10081 "*"
"8882" "chr10" 48031641 48153087 121447 "*"
"8883" "chr10" 48274871 48306638 31768 "*"
"8884" "chr10" 48439361 48446033 6673 "*"
"8885" "chr10" 48656266 48684875 28610 "*"
"8886" "chr10" 48982957 48985511 2555 "*"
"8887" "chr10" 48985588 49014244 28657 "*"
"8888" "chr10" 49115510 49121838 6329 "*"
"8889" "chr10" 49151548 49154724 3177 "*"
"8890" "chr10" 49188586 49296111 107526 "*"
"8891" "chr10" 49299019 49299192 174 "*"
"8892" "chr10" 49327488 49364180 36693 "*"
"8893" "chr10" 49396017 49455367 59351 "*"
"8894" "chr10" 49539539 49609094 69556 "*"
"8895" "chr10" 49665105 49679650 14546 "*"
"8896" "chr10" 49710262 49734642 24381 "*"
"8897" "chr10" 49762380 49818278 55899 "*"
"8898" "chr10" 49982054 49982189 136 "*"
"8899" "chr10" 50010500 50021181 10682 "*"
"8900" "chr10" 50067804 50067887 84 "*"
"8901" "chr10" 50133507 50182777 49271 "*"
"8902" "chr10" 50248611 50305585 56975 "*"
"8903" "chr10" 50641452 50739317 97866 "*"
"8904" "chr10" 50885676 50990890 105215 "*"
"8905" "chr10" 52318043 52450873 132831 "*"
"8906" "chr10" 52755410 52765379 9970 "*"
"8907" "chr10" 52771701 53802770 1031070 "*"
"8908" "chr10" 55627943 56357227 729285 "*"
"8909" "chr10" 56361276 57304478 943203 "*"
"8910" "chr10" 57304560 58191516 886957 "*"
"8911" "chr10" 58267935 58269057 1123 "*"
"8912" "chr10" 58289587 58334974 45388 "*"
"8913" "chr10" 58370754 58385021 14268 "*"
"8914" "chr10" 58399222 58513139 113918 "*"
"8915" "chr10" 58831438 58999625 168188 "*"
"8916" "chr10" 59001544 59176589 175046 "*"
"8917" "chr10" 59363182 59650760 287579 "*"
"8918" "chr10" 59736003 59736691 689 "*"
"8919" "chr10" 59756042 59788762 32721 "*"
"8920" "chr10" 59906657 59955429 48773 "*"
"8921" "chr10" 59960914 60026297 65384 "*"
"8922" "chr10" 60733491 60778330 44840 "*"
"8923" "chr10" 60794853 60869437 74585 "*"
"8924" "chr10" 61001441 61016274 14834 "*"
"8925" "chr10" 61026421 61406642 380222 "*"
"8926" "chr10" 61481957 61662960 181004 "*"
"8927" "chr10" 61766767 61901299 134533 "*"
"8928" "chr10" 62096945 62183034 86090 "*"
"8929" "chr10" 62268708 62374191 105484 "*"
"8930" "chr10" 62672012 62804856 132845 "*"
"8931" "chr10" 62808484 62811995 3512 "*"
"8932" "chr10" 62919901 63133246 213346 "*"
"8933" "chr10" 63155032 63167220 12189 "*"
"8934" "chr10" 63625124 64825571 1200448 "*"
"8935" "chr10" 64826580 64901135 74556 "*"
"8936" "chr10" 64924519 65570337 645819 "*"
"8937" "chr10" 65768836 65912517 143682 "*"
"8938" "chr10" 67696170 67796664 100495 "*"
"8939" "chr10" 67838167 67884668 46502 "*"
"8940" "chr10" 67918391 67921898 3508 "*"
"8941" "chr10" 68075349 68106116 30768 "*"
"8942" "chr10" 68212018 68230623 18606 "*"
"8943" "chr10" 68232104 68282659 50556 "*"
"8944" "chr10" 68407295 68414063 6769 "*"
"8945" "chr10" 68472122 68478000 5879 "*"
"8946" "chr10" 68527475 68560655 33181 "*"
"8947" "chr10" 68694483 68721011 26529 "*"
"8948" "chr10" 68792378 68827540 35163 "*"
"8949" "chr10" 68895433 68901277 5845 "*"
"8950" "chr10" 68946848 68956127 9280 "*"
"8951" "chr10" 68985074 68988720 3647 "*"
"8952" "chr10" 69043545 69088105 44561 "*"
"8953" "chr10" 69104812 69123511 18700 "*"
"8954" "chr10" 69172862 69180231 7370 "*"
"8955" "chr10" 69209100 69215332 6233 "*"
"8956" "chr10" 69267560 69269983 2424 "*"
"8957" "chr10" 69401885 69403902 2018 "*"
"8958" "chr10" 69416868 69451472 34605 "*"
"8959" "chr10" 69507670 69571697 64028 "*"
"8960" "chr10" 69573239 69630250 57012 "*"
"8961" "chr10" 69633600 69801866 168267 "*"
"8962" "chr10" 69964276 70052795 88520 "*"
"8963" "chr10" 70132935 70137980 5046 "*"
"8964" "chr10" 70146677 70147288 612 "*"
"8965" "chr10" 70170524 70202829 32306 "*"
"8966" "chr10" 70233912 70247328 13417 "*"
"8967" "chr10" 70283677 70298969 15293 "*"
"8968" "chr10" 70382651 70404378 21728 "*"
"8969" "chr10" 70428619 70432314 3696 "*"
"8970" "chr10" 70447952 70478820 30869 "*"
"8971" "chr10" 70568450 70597347 28898 "*"
"8972" "chr10" 70602776 70672802 70027 "*"
"8973" "chr10" 70762442 70771238 8797 "*"
"8974" "chr10" 70785402 70815960 30559 "*"
"8975" "chr10" 70881174 70882279 1106 "*"
"8976" "chr10" 70888785 70939052 50268 "*"
"8977" "chr10" 70955642 71212569 256928 "*"
"8978" "chr10" 71302865 71319257 16393 "*"
"8979" "chr10" 71381424 71396933 15510 "*"
"8980" "chr10" 71815948 71816297 350 "*"
"8981" "chr10" 71851376 71964364 112989 "*"
"8982" "chr10" 72013565 72059034 45470 "*"
"8983" "chr10" 72089033 72096031 6999 "*"
"8984" "chr10" 72235861 72273919 38059 "*"
"8985" "chr10" 72276037 72332829 56793 "*"
"8986" "chr10" 72355231 72367326 12096 "*"
"8987" "chr10" 72626192 72692130 65939 "*"
"8988" "chr10" 72887695 72893580 5886 "*"
"8989" "chr10" 72933034 72935169 2136 "*"
"8990" "chr10" 72954779 73007216 52438 "*"
"8991" "chr10" 73096975 73110374 13400 "*"
"8992" "chr10" 73131829 73133655 1827 "*"
"8993" "chr10" 73358860 73375100 16241 "*"
"8994" "chr10" 73414077 73423578 9502 "*"
"8995" "chr10" 73433562 73436427 2866 "*"
"8996" "chr10" 73625954 73631653 5700 "*"
"8997" "chr10" 73641758 73644880 3123 "*"
"8998" "chr10" 73663804 73674284 10481 "*"
"8999" "chr10" 73730488 73730561 74 "*"
"9000" "chr10" 73731772 73744383 12612 "*"
"9001" "chr10" 73772162 73772290 129 "*"
"9002" "chr10" 73780252 73782046 1795 "*"
"9003" "chr10" 73783653 73785581 1929 "*"
"9004" "chr10" 73811799 73812500 702 "*"
"9005" "chr10" 73874592 73909176 34585 "*"
"9006" "chr10" 73922778 73995192 72415 "*"
"9007" "chr10" 74151064 74151184 121 "*"
"9008" "chr10" 74709304 74824926 115623 "*"
"9009" "chr10" 75032625 75037835 5211 "*"
"9010" "chr10" 75058515 75094431 35917 "*"
"9011" "chr10" 75182124 75210153 28030 "*"
"9012" "chr10" 75231449 75233968 2520 "*"
"9013" "chr10" 75236031 75269818 33788 "*"
"9014" "chr10" 75408983 75409156 174 "*"
"9015" "chr10" 75411843 75431452 19610 "*"
"9016" "chr10" 76560168 76869600 309433 "*"
"9017" "chr10" 77638370 77969250 330881 "*"
"9018" "chr10" 78029546 78033731 4186 "*"
"9019" "chr10" 78056814 78248739 191926 "*"
"9020" "chr10" 78551356 78943327 391972 "*"
"9021" "chr10" 79067896 79069034 1139 "*"
"9022" "chr10" 79316529 79347468 30940 "*"
"9023" "chr10" 79355338 79382324 26987 "*"
"9024" "chr10" 79445628 79507596 61969 "*"
"9025" "chr10" 79510983 79512600 1618 "*"
"9026" "chr10" 79516441 79555851 39411 "*"
"9027" "chr10" 79560403 79610938 50536 "*"
"9028" "chr10" 79615456 79628756 13301 "*"
"9029" "chr10" 79632189 79663087 30899 "*"
"9030" "chr10" 79827603 79841357 13755 "*"
"9031" "chr10" 79850879 79904897 54019 "*"
"9032" "chr10" 79982615 80046859 64245 "*"
"9033" "chr10" 80092558 80131681 39124 "*"
"9034" "chr10" 80145360 80150888 5529 "*"
"9035" "chr10" 80205573 80207709 2137 "*"
"9036" "chr10" 80219658 80271819 52162 "*"
"9037" "chr10" 80289685 80336104 46420 "*"
"9038" "chr10" 80368074 80407828 39755 "*"
"9039" "chr10" 80437116 80454165 17050 "*"
"9040" "chr10" 80535943 80537901 1959 "*"
"9041" "chr10" 80646561 80649796 3236 "*"
"9042" "chr10" 80653733 81875313 1221581 "*"
"9043" "chr10" 82987180 83672405 685226 "*"
"9044" "chr10" 83675440 84139439 464000 "*"
"9045" "chr10" 84153246 84167227 13982 "*"
"9046" "chr10" 84172094 84173737 1644 "*"
"9047" "chr10" 84185295 84194634 9340 "*"
"9048" "chr10" 84219622 84220494 873 "*"
"9049" "chr10" 84225590 84231592 6003 "*"
"9050" "chr10" 84241462 84245052 3591 "*"
"9051" "chr10" 84259961 84279979 20019 "*"
"9052" "chr10" 84294660 84328557 33898 "*"
"9053" "chr10" 84518522 85193420 674899 "*"
"9054" "chr10" 85197959 85431942 233984 "*"
"9055" "chr10" 85432516 85432862 347 "*"
"9056" "chr10" 85448962 85449591 630 "*"
"9057" "chr10" 85491997 85577730 85734 "*"
"9058" "chr10" 86366494 86435255 68762 "*"
"9059" "chr10" 86521816 86654556 132741 "*"
"9060" "chr10" 86666849 86668448 1600 "*"
"9061" "chr10" 86736069 86756600 20532 "*"
"9062" "chr10" 86932839 86935539 2701 "*"
"9063" "chr10" 87024733 87050485 25753 "*"
"9064" "chr10" 87191469 87203874 12406 "*"
"9065" "chr10" 87342613 87342735 123 "*"
"9066" "chr10" 87370696 87397022 26327 "*"
"9067" "chr10" 87424793 87503880 79088 "*"
"9068" "chr10" 87503955 87504874 920 "*"
"9069" "chr10" 87553461 87659612 106152 "*"
"9070" "chr10" 87747706 87751511 3806 "*"
"9071" "chr10" 87845613 87859160 13548 "*"
"9072" "chr10" 87971931 88273863 301933 "*"
"9073" "chr10" 88584531 88586752 2222 "*"
"9074" "chr10" 88606977 88664440 57464 "*"
"9075" "chr10" 88678815 88724543 45729 "*"
"9076" "chr10" 88752787 88761405 8619 "*"
"9077" "chr10" 88778243 88802729 24487 "*"
"9078" "chr10" 88820547 88822131 1585 "*"
"9079" "chr10" 88851819 88879733 27915 "*"
"9080" "chr10" 89015786 89063334 47549 "*"
"9081" "chr10" 89063412 89205628 142217 "*"
"9082" "chr10" 89207315 89213568 6254 "*"
"9083" "chr10" 89414558 89414585 28 "*"
"9084" "chr10" 89421002 89430298 9297 "*"
"9085" "chr10" 89556642 89579496 22855 "*"
"9086" "chr10" 89645573 89694294 48722 "*"
"9087" "chr10" 89697929 89701609 3681 "*"
"9088" "chr10" 89774940 89829509 54570 "*"
"9089" "chr10" 89840862 89853905 13044 "*"
"9090" "chr10" 89914949 89915488 540 "*"
"9091" "chr10" 89957374 90402520 445147 "*"
"9092" "chr10" 90540806 90740822 200017 "*"
"9093" "chr10" 90857699 90871715 14017 "*"
"9094" "chr10" 90908554 90912095 3542 "*"
"9095" "chr10" 90921277 91033156 111880 "*"
"9096" "chr10" 91062165 91152604 90440 "*"
"9097" "chr10" 91153350 91163011 9662 "*"
"9098" "chr10" 91284332 91409279 124948 "*"
"9099" "chr10" 91514830 91628441 113612 "*"
"9100" "chr10" 91633055 91782838 149784 "*"
"9101" "chr10" 91798292 91798311 20 "*"
"9102" "chr10" 91865277 91906588 41312 "*"
"9103" "chr10" 91909484 91923768 14285 "*"
"9104" "chr10" 92030326 92046691 16366 "*"
"9105" "chr10" 92291088 92291162 75 "*"
"9106" "chr10" 92353965 92451683 97719 "*"
"9107" "chr10" 92574077 92593285 19209 "*"
"9108" "chr10" 92655396 92689950 34555 "*"
"9109" "chr10" 92695647 92834712 139066 "*"
"9110" "chr10" 93059494 93060807 1314 "*"
"9111" "chr10" 93077891 93306428 228538 "*"
"9112" "chr10" 93482318 93496631 14314 "*"
"9113" "chr10" 93529093 93566664 37572 "*"
"9114" "chr10" 93604481 93612587 8107 "*"
"9115" "chr10" 93666011 93667882 1872 "*"
"9116" "chr10" 93702573 93757808 55236 "*"
"9117" "chr10" 93806135 93893972 87838 "*"
"9118" "chr10" 93956063 93958190 2128 "*"
"9119" "chr10" 93961541 94030811 69271 "*"
"9120" "chr10" 94332824 94333225 402 "*"
"9121" "chr10" 94362960 94402503 39544 "*"
"9122" "chr10" 94613906 94683620 69715 "*"
"9123" "chr10" 94853206 94938657 85452 "*"
"9124" "chr10" 94989392 95036771 47380 "*"
"9125" "chr10" 95069498 95194199 124702 "*"
"9126" "chr10" 95228929 95237571 8643 "*"
"9127" "chr10" 95291025 95311770 20746 "*"
"9128" "chr10" 95561415 95605928 44514 "*"
"9129" "chr10" 95656707 95663395 6689 "*"
"9130" "chr10" 95694144 95711778 17635 "*"
"9131" "chr10" 96090239 96129714 39476 "*"
"9132" "chr10" 96271588 96304395 32808 "*"
"9133" "chr10" 96338565 96343215 4651 "*"
"9134" "chr10" 96359366 96364605 5240 "*"
"9135" "chr10" 96513919 96518108 4190 "*"
"9136" "chr10" 96587453 96593311 5859 "*"
"9137" "chr10" 96720515 96750287 29773 "*"
"9138" "chr10" 96750900 96828668 77769 "*"
"9139" "chr10" 96828765 96832281 3517 "*"
"9140" "chr10" 96995960 96998037 2078 "*"
"9141" "chr10" 97292674 97319266 26593 "*"
"9142" "chr10" 97321916 97332496 10581 "*"
"9143" "chr10" 97334710 97356357 21648 "*"
"9144" "chr10" 97426077 97426159 83 "*"
"9145" "chr10" 97433442 97436141 2700 "*"
"9146" "chr10" 97446018 97446130 113 "*"
"9147" "chr10" 97457371 97458323 953 "*"
"9148" "chr10" 97498795 97498867 73 "*"
"9149" "chr10" 97571210 97572498 1289 "*"
"9150" "chr10" 97583885 97584322 438 "*"
"9151" "chr10" 97676435 97677423 989 "*"
"9152" "chr10" 97687324 97713172 25849 "*"
"9153" "chr10" 97718153 97737120 18968 "*"
"9154" "chr10" 97760908 97766750 5843 "*"
"9155" "chr10" 97771953 97828477 56525 "*"
"9156" "chr10" 97849799 97850238 440 "*"
"9157" "chr10" 98030829 98134623 103795 "*"
"9158" "chr10" 98244898 98247689 2792 "*"
"9159" "chr10" 98268251 98383564 115314 "*"
"9160" "chr10" 98415185 98416197 1013 "*"
"9161" "chr10" 98446948 98457076 10129 "*"
"9162" "chr10" 99235863 99329098 93236 "*"
"9163" "chr10" 99394331 99396869 2539 "*"
"9164" "chr10" 99431570 99526349 94780 "*"
"9165" "chr10" 99531178 99532932 1755 "*"
"9166" "chr10" 99536525 99610521 73997 "*"
"9167" "chr10" 99620610 99651594 30985 "*"
"9168" "chr10" 99756135 99782639 26505 "*"
"9169" "chr10" 99852595 99875576 22982 "*"
"9170" "chr10" 100009920 100042192 32273 "*"
"9171" "chr10" 100081878 100150093 68216 "*"
"9172" "chr10" 100229620 100232297 2678 "*"
"9173" "chr10" 100267681 100273279 5599 "*"
"9174" "chr10" 100286713 100288153 1441 "*"
"9175" "chr10" 100330487 100347123 16637 "*"
"9176" "chr10" 100364835 100373512 8678 "*"
"9177" "chr10" 100454044 100463040 8997 "*"
"9178" "chr10" 100483745 100486641 2897 "*"
"9179" "chr10" 100559999 100735602 175604 "*"
"9180" "chr10" 100829942 100912568 82627 "*"
"9181" "chr10" 100965137 100969457 4321 "*"
"9182" "chr10" 100994402 100996617 2216 "*"
"9183" "chr10" 101041245 101061840 20596 "*"
"9184" "chr10" 101068132 101089320 21189 "*"
"9185" "chr10" 101137790 101176322 38533 "*"
"9186" "chr10" 101194148 101226194 32047 "*"
"9187" "chr10" 101238849 101252820 13972 "*"
"9188" "chr10" 101263551 101354032 90482 "*"
"9189" "chr10" 101557322 101570559 13238 "*"
"9190" "chr10" 101609669 101610663 995 "*"
"9191" "chr10" 101695296 101770129 74834 "*"
"9192" "chr10" 101780370 101781324 955 "*"
